"Fecha/Hora","Valor"
"2025-09-19T11:06:36","131.66"
"2025-09-19T11:06:51","131.41"
"2025-09-19T11:07:06","131.16"
"2025-09-19T11:07:21","130.88"
"2025-09-19T11:07:36","130.63"
"2025-09-19T11:07:51","130.34"
"2025-09-19T11:08:06","130.08"
"2025-09-19T11:08:21","129.8"
"2025-09-19T11:08:36","129.56"
"2025-09-19T11:08:51","129.3"
"2025-09-19T11:09:06","129.03"
"2025-09-19T11:09:21","128.78"
"2025-09-19T11:09:36","128.52"
"2025-09-19T11:09:51","128.27"
"2025-09-19T11:10:07","128.01"
"2025-09-19T11:10:22","127.77"
"2025-09-19T11:10:37","127.52"
"2025-09-19T11:10:52","127.26"
"2025-09-19T11:11:07","127.01"
"2025-09-19T11:11:22","126.77"
"2025-09-19T11:11:37","126.53"
"2025-09-19T11:11:52","126.28"
"2025-09-19T11:12:07","126.02"
"2025-09-19T11:12:22","125.77"
"2025-09-19T11:12:37","125.51"
"2025-09-19T11:12:52","125.28"
"2025-09-19T11:13:12","125.06"
"2025-09-19T11:13:22","124.8"
"2025-09-19T11:13:38","124.58"
"2025-09-19T11:13:53","124.34"
"2025-09-19T11:14:08","124.1"
"2025-09-19T11:14:23","123.88"
"2025-09-19T11:14:38","123.63"
"2025-09-19T11:14:53","123.39"
"2025-09-19T11:15:08","123.17"
"2025-09-19T11:15:23","122.95"
"2025-09-19T11:15:38","122.73"
"2025-09-19T11:15:53","122.49"
"2025-09-19T11:16:08","122.27"
"2025-09-19T11:16:23","122.05"
"2025-09-19T11:16:38","121.83"
"2025-09-19T11:16:53","121.61"
"2025-09-19T11:17:08","121.38"
"2025-09-19T11:17:23","121.18"
"2025-09-19T11:17:38","120.93"
"2025-09-19T11:17:53","120.72"
"2025-09-19T11:18:09","120.48"
"2025-09-19T11:18:24","120.3"
"2025-09-19T11:18:39","120.06"
"2025-09-19T11:18:54","119.86"
"2025-09-19T11:19:09","119.63"
"2025-09-19T11:19:24","119.45"
"2025-09-19T11:19:39","119.24"
"2025-09-19T11:19:54","119.04"
"2025-09-19T11:20:09","118.84"
"2025-09-19T11:20:24","118.63"
"2025-09-19T11:20:39","118.41"
"2025-09-19T11:20:54","118.21"
"2025-09-19T11:21:09","118.04"
"2025-09-19T11:21:24","117.82"
"2025-09-19T11:21:39","117.63"
"2025-09-19T11:21:54","117.44"
"2025-09-19T11:22:10","117.26"
"2025-09-19T11:22:25","117.03"
"2025-09-19T11:22:40","116.86"
"2025-09-19T11:22:55","116.64"
"2025-09-19T11:23:10","116.46"
"2025-09-19T11:23:25","116.27"
"2025-09-19T11:23:40","116.08"
"2025-09-19T11:23:55","115.91"
"2025-09-19T11:24:10","115.73"
"2025-09-19T11:24:25","115.54"
"2025-09-19T11:24:40","115.35"
"2025-09-19T11:24:55","115.17"
"2025-09-19T11:25:10","114.98"
"2025-09-19T11:25:25","114.81"
"2025-09-19T11:25:41","114.64"
"2025-09-19T11:25:56","114.45"
"2025-09-19T11:26:11","114.27"
"2025-09-19T11:26:26","114.1"
"2025-09-19T11:26:41","113.93"
"2025-09-19T11:26:56","113.76"
"2025-09-19T11:27:11","113.59"
"2025-09-19T11:27:26","113.42"
"2025-09-19T11:27:41","113.26"
"2025-09-19T11:27:56","113.08"
"2025-09-19T11:28:11","112.91"
"2025-09-19T11:28:26","112.74"
"2025-09-19T11:28:41","112.58"
"2025-09-19T11:28:56","112.38"
"2025-09-19T11:29:11","112.23"
"2025-09-19T11:29:26","112.06"
"2025-09-19T11:29:41","111.9"
"2025-09-19T11:29:56","111.73"
"2025-09-19T11:30:12","111.58"
"2025-09-19T11:30:27","111.41"
"2025-09-19T11:30:42","111.26"
"2025-09-19T11:30:57","111.1"
"2025-09-19T11:31:12","110.93"
"2025-09-19T11:31:27","110.76"
"2025-09-19T11:31:42","110.63"
"2025-09-19T11:31:57","110.46"
"2025-09-19T11:32:12","110.29"
"2025-09-19T11:32:27","110.14"
"2025-09-19T11:32:42","109.98"
"2025-09-19T11:32:57","109.83"
"2025-09-19T11:33:12","109.68"
"2025-09-19T11:33:27","109.52"
"2025-09-19T11:33:42","109.37"
"2025-09-19T11:33:57","109.2"
"2025-09-19T11:34:12","109.07"
"2025-09-19T11:34:27","108.91"
"2025-09-19T11:34:43","108.74"
"2025-09-19T11:34:58","108.61"
"2025-09-19T11:35:13","108.45"
"2025-09-19T11:35:28","108.3"
"2025-09-19T11:35:43","108.17"
"2025-09-19T11:35:58","108.01"
"2025-09-19T11:36:13","107.88"
"2025-09-19T11:36:28","107.74"
"2025-09-19T11:36:43","107.59"
"2025-09-19T11:36:58","107.43"
"2025-09-19T11:37:13","107.28"
"2025-09-19T11:37:28","107.18"
"2025-09-19T11:37:43","107.01"
"2025-09-19T11:37:58","106.87"
"2025-09-19T11:38:13","106.75"
"2025-09-19T11:38:28","106.64"
"2025-09-19T11:38:43","106.5"
"2025-09-19T11:38:58","106.36"
"2025-09-19T11:39:14","106.21"
"2025-09-19T11:39:29","106.08"
"2025-09-19T11:39:44","105.94"
"2025-09-19T11:39:59","105.8"
"2025-09-19T11:40:14","105.68"
"2025-09-19T11:40:29","105.55"
"2025-09-19T11:40:44","105.43"
"2025-09-19T11:40:59","105.28"
"2025-09-19T11:41:14","105.17"
"2025-09-19T11:41:29","105.02"
"2025-09-19T11:41:44","104.9"
"2025-09-19T11:41:59","104.77"
"2025-09-19T11:42:14","104.63"
"2025-09-19T11:42:29","104.53"
"2025-09-19T11:42:44","104.36"
"2025-09-19T11:42:59","104.26"
"2025-09-19T11:43:15","104.12"
"2025-09-19T11:43:30","103.99"
"2025-09-19T11:43:45","103.87"
"2025-09-19T11:44:00","103.78"
"2025-09-19T11:44:15","103.63"
"2025-09-19T11:44:30","103.51"
"2025-09-19T11:44:45","103.39"
"2025-09-19T11:45:00","103.27"
"2025-09-19T11:45:15","103.14"
"2025-09-19T11:45:30","103.02"
"2025-09-19T11:45:45","102.91"
"2025-09-19T11:46:00","102.81"
"2025-09-19T11:46:15","102.68"
"2025-09-19T11:46:30","102.56"
"2025-09-19T11:46:46","102.44"
"2025-09-19T11:47:01","102.32"
"2025-09-19T11:47:16","102.23"
"2025-09-19T11:47:31","102.1"
"2025-09-19T11:47:46","101.98"
"2025-09-19T11:48:01","101.88"
"2025-09-19T11:48:16","101.76"
"2025-09-19T11:48:31","101.62"
"2025-09-19T11:48:46","101.56"
"2025-09-19T11:49:01","101.44"
"2025-09-19T11:49:16","101.32"
"2025-09-19T11:49:31","101.23"
"2025-09-19T11:49:46","101.11"
"2025-09-19T11:50:01","100.99"
"2025-09-19T11:50:16","100.89"
"2025-09-19T11:50:31","100.79"
"2025-09-19T11:50:47","100.69"
"2025-09-19T11:51:02","100.57"
"2025-09-19T11:51:17","100.48"
"2025-09-19T11:51:32","100.37"
"2025-09-19T11:51:47","100.26"
"2025-09-19T11:52:02","100.18"
"2025-09-19T11:52:17","100.06"
"2025-09-19T11:52:32","99.96"
"2025-09-19T11:52:47","99.84"
"2025-09-19T11:53:02","99.77"
"2025-09-19T11:53:17","99.67"
"2025-09-19T11:53:32","99.58"
"2025-09-19T11:53:47","99.47"
"2025-09-19T11:54:03","99.36"
"2025-09-19T11:54:18","99.28"
"2025-09-19T11:54:33","99.19"
"2025-09-19T11:54:48","99.09"
"2025-09-19T11:55:03","98.99"
"2025-09-19T11:55:18","98.9"
"2025-09-19T11:55:33","98.79"
"2025-09-19T11:55:48","98.7"
"2025-09-19T11:56:04","98.62"
"2025-09-19T11:56:19","98.53"
"2025-09-19T11:56:34","98.45"
"2025-09-19T11:56:49","98.34"
"2025-09-19T11:57:04","98.26"
"2025-09-19T11:57:19","98.16"
"2025-09-19T11:57:34","98.07"
"2025-09-19T11:57:49","97.99"
"2025-09-19T11:58:04","97.89"
"2025-09-19T11:58:19","97.8"
"2025-09-19T11:58:34","97.73"
"2025-09-19T11:58:49","97.65"
"2025-09-19T11:59:04","97.55"
"2025-09-19T11:59:20","97.46"
"2025-09-19T11:59:35","97.38"
"2025-09-19T11:59:50","97.29"
